item_name,clean,pred_label
C2 - TRÀ XANH HƯƠNG CHANH CHAI 455ML - (CHAI),c2 - trà xanh hương chanh chai - chai,Trà
Trà Xanh Đậu Đỏ M,trà xanh đậu đỏ m,Trà
TRÀ XANH 600G,trà xanh 600g,Trà
Matcha Latte Kyoto (Vừa),matcha latte kyoto vừa,Trà
Tra Thach Dao M,tra thach dao m,Trà
Tra Sen Vang_Sen M,tra sen vang_sen m,Trà
Trà Cam Dâu Đặc (M),trà cam dâu đặc m,Trà
TRÀ DỪA ĐÁC RIM - NEW (M),trà dừa đác rim - new m,Trà
trà đá (Ly),trà đá ly,Trà
Matcha Latte,matcha latte,Trà
Matcha Latte,matcha latte,Trà
Tra Sen Vang Da,tra sen vang da,Trà
Hồng Trà Chanh (L),hồng trà chanh l,Trà
Trà Vải Hoa Hồng,trà vải hoa hồng,Trà
Tra Oolong Tea True Tea 350ml,tra oolong tea true tea,Trà
Tra Bi Dao Wonderfarm 1 dung 310ml,tra bi dao wonderfarm 1 dung,Trà
Tra Sen Vang Dua M,tra sen vang dua m,Trà
Freeze Tra Xanh S,freeze trà xanh s,Trà
BingSu Trà Xanh-Bơ (M),bingsu trà xanh-bơ m,Trà
Trà Xoài Kem Trứng Muối - Mango Tea With Salted Egg Cream (L),trà xoài kem trứng muối - mango tea with salted egg cream l,Trà
SW TRA XANH 600G,sw trà xanh 600g,Trà
Tra Tac,trà tắc,Trà
Trà Vải Lài,trà vải lài,Trà
Tra Lai Dac Thom (L),tra lai dac thom l,Trà
Matcha Latte Tây Bắc (Lớn),matcha latte tây bắc lớn,Trà
TRÀ LÀI ĐẶC THƠM (Ly),trà lài đặc thơm ly,Trà
Tra Lai Dac Thom (Ly),tra lai dac thom ly,Trà
Tra Olong Suong Sao Nha Dam,tra oolong suong sao nha dam,Trà
Trà Đá,trà đá,Trà
Tra TEA365 huong do,tra tea365 huong do,Trà
FJM tra nha mang cau,fjm tra nha mang cau,Trà
Tra bi dao suong sao hat chia,tra bi dao suong sao hat chia,Trà
Mon Nuoc G Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Trà
Tra oolong tea chanh pet 450ml,tra oolong tea chanh pet,Trà
THANH TRÀ ĐÀO,thanh trà đào,Trà
FUZE TEA+ Tra Chanh voi Sa 450ml x chai,fuze tea+ tra chanh voi sa x chai,Trà
FUZE TEA+ Tra Chanh voi Sa,fuze tea+ tra chanh voi sa,Trà
Tra Dao,tra dao,Trà
MATCHA LATTE (SUA GAU),matcha latte sua gau,Trà
Matcha Latte Tau Hu Pho Mai (Size M),matcha latte tau hu pho mai size m,Trà
Tra Me Thao Moc (Size L),tra me thao moc size l,Trà
Hong tra dau Da Lat,hong tra dau da lat,Trà
Hong tra dau Da Lat,hong tra dau da lat,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
SW TRA XANH 600G,sw trà xanh 600g,Trà
Tra Dao Bigsize,tra dao bigsize,Trà
Tra Xanh Hoa Dao,trà xanh hoa dao,Trà
Trà Xoài Chanh Leo,trà xoài chanh leo,Trà
Matcha Latte Kyoto (Vua),matcha latte kyoto vua,Trà
Tra Dao Cam Sa (Lon),tra dao cam sa lon,Trà
Matcha Latte Kyoto (Lon),matcha latte kyoto lon,Trà
Matcha Latte Tay Bac Sua Yen Mach (Lon),matcha latte tay bac sua yen mach lon,Trà
Pin Matcha Nha,pin matcha nha,Trà
Trà Vải Lài (L),trà vải lài l,Trà
T3 Fuzetea+ trà chanh với,t3 fuzetea+ trà chanh với,Trà
tra cozy tui loc huong dao hop 2g*25,tra cozy tui loc huong dao hop 2g 25,Trà
Mon Nuoc G. Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Trà
Tra Thach Vai M,tra thach vai m,Trà
Freeze Tra Xanh M,freeze trà xanh m,Trà
Matcha Latte,matcha latte,Trà
Tra Sparkling Man Muoi (L),tra sparkling man muoi l,Trà
Trà dâu tây (ly),trà dâu tây ly,Trà
Trà xoài (ly),trà xoài ly,Trà
Trà Đào Bigsize,trà đào bigsize,Trà
Matcha Latte,matcha latte,Trà
Trà Dâu tây 1000ml,trà dâu tây,Trà
trà bí đao wonderfarm chai 440ml,trà bí đao wonderfarm chai,Trà
Tra Sen Vang_Sen L,tra sen vang_sen l,Trà
Tra vai,tra vai,Trà
TRÀ ỔI (Size M),trà ổi size m,Trà
TRÀ Ổi(Size M),trà ổi size m,Trà
SW TRA XANH 600G,sw trà xanh 600g,Trà
Matcha Croissant (Cai),matcha croissant cai,Trà
Tra Sen Vang_CM M,tra sen vang_cm m,Trà
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Trà Lucky Tea (M),trà lucky tea m,Trà
Trà Tắc Thái Đỏ,trà tắc thái đỏ,Trà
Tra chanh,tra chanh,Trà
HONG TRA M,hong tra m,Trà
New tra tac L,new trà tắc l,Trà
Tra Tac Thai Do,trà tắc thai do,Trà
Tra man quai trong 1,tra man quai trong 1,Trà
Tra dao tac,tra dao tac,Trà
Trà Lài Thơm Chanh Dây (S),trà lài thơm chanh dây s,Trà
Trà Lài Táo (M),trà lài táo m,Trà
C Tra oolong cam xi muoi,c tra oolong cam xi muoi,Trà
Trà xoài chanh dây L,trà xoài chanh dây l,Trà
Mon Nuoc G Iced Pure Matcha Tea Latte,mon nuoc g iced pure matcha tea latte,Trà
1 Mon Nuoc G Iced Pure Matcha Tea Latte,1 mon nuoc g iced pure matcha tea latte,Trà
Tra da,tra da,Trà
P/S KDR 123 TRA XANH 230G,p/s kdr 123 trà xanh 230g,Trà
THANH NGAN LOP PM TRA XANH,thanh ngan lop pm trà xanh,Trà
Trà Quýt Quýt,trà quýt quýt,Trà
Trà Quyết Quýt,trà quyết quýt,Trà
Matcha Latte (Lon),matcha latte lon,Trà
MATCHA QUEEN L,matcha queen l,Trà
Tra Mang Cau Film (L),tra mang cau film l,Trà
Tra Thanh Long Dâu (L),tra thanh long dâu l,Trà
Trà Đá (Phần),trà đá phần,Trà
Trà Nóng (Phần),trà nóng phần,Trà
Tra Sen Vang_CN M,tra sen vang_cn m,Trà
TRA OOLONG DAO TEA PL,tra oolong dao tea pl,Trà
TRA XANH OLONG TEA 1,trà xanh oolong tea 1,Trà
Tra Tac Da Xay Mat Ong,trà tắc da xay mat ong,Trà
Ca tra quat,ca tra quat,Trà
Trà oolong đào tea pl,trà oolong đào tea pl,Trà
Trà xanh oolong tea,trà xanh oolong tea,Trà
Trà Đá,trà đá,Trà
Matcha Sữa Dừa (Lớn),matcha sữa dừa lớn,Trà
Matcha Okinawa Trân Châu Hoàng Kim (Lớn),matcha okinawa trân châu hoàng kim lớn,Trà
Trà Tắc Thái,trà tắc thái,Trà
Tra Oi Hong,tra oi hong,Trà
"Trà chanh thơm xí muội 1,00",trà chanh thơm xí muội 1 00,Trà
Trà Chanh Lô Hội,trà chanh lô hội,Trà
Tra Sen Vang Dua L,tra sen vang dua l,Trà
Tra Thach Dao L,tra thach dao l,Trà
Tra Thai Tac Xanh,tra thai tac xanh,Trà
Tra Tac Thai Do,trà tắc thai do,Trà
Trà Đắc Thơm,trà đắc thơm,Trà
Tra xanh khong do vi chanh 455ml/24,trà xanh khong do vi chanh /24,Trà
Matcha Strawberry Latte,matcha strawberry latte,Trà
Tra Dac Thom,tra dac thom,Trà
Tra Tac Thai Do - Cho nhieu da - Ngot,trà tắc thai do - cho nhieu da - ngot,Trà
Trà Thái Tắc Xanh,trà thái tắc xanh,Trà
tra thao quet,tra thao quet,Trà
PhapHin CF ST Matcha 16oz,phaphin cf st matcha 16oz,Trà
Tra Dau/Strawberry Tea,tra dau/strawberry tea,Trà
Tra Sen Vang,tra sen vang,Trà
MATCHA QUEEN,matcha queen,Trà
TRÀ ĐÁ,trà đá,Trà
Extra Classic Syrup,extra classic syrup,Trà
Mon Nuoc Extra Sweet,mon nuoc extra sweet,Trà
Trà đào,trà đào,Trà
Trà trái cây nhiệt đới,trà trái cây nhiệt đới,Trà
DORAYAKI TRA XANH INAKAYA,dorayaki trà xanh inakaya,Trà
TRÀ ĐÁ,trà đá,Trà
Mon Nuoc V Pure Matcha Tea Latte,mon nuoc v pure matcha tea latte,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Extra Caramel Sauce,extra caramel sauce,Trà
Hong Tra Blao Sua Ken Muoi Bien,hong tra blao sua ken muoi bien,Trà
Hồng Trà Balo Sữa Kemuối Biển,hồng trà balo sữa kemuối biển,Trà
Tra Vai/Lychee Tea,tra vai/lychee tea,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Tra Oolong Nhai Tay Bac - 50% Duong,tra oolong nhai tay bac - 50 duong,Trà
Hồng Trà Tắc XL Không Lô,hồng trà tắc xl không lô,Trà
Trà Bá Tước Lựu Đỏ (L),trà bá tước lựu đỏ l,Trà
Tra Ba Tuoc Luu Do (L),tra ba tuoc luu do l,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Tac Mat Ong,trà tắc mat ong,Trà
Tra Da,tra da,Trà
Luc tra buoi mat ong,luc tra buoi mat ong,Trà
Tra Thach Vai L,tra thach vai l,Trà
LUC TRA VAI THIEU (SIZE L),luc tra vai thieu size l,Trà
P/S KDR 123 tra xanh 230g,p/s kdr 123 trà xanh 230g,Trà
Mon Nuoc V Pure Matcha Tea Latte,mon nuoc v pure matcha tea latte,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Mon Nuoc Extra Vanilla,mon nuoc extra vanilla,Trà
Extra Caramel Sauce,extra caramel sauce,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Mon Nuoc V Pure Matcha Tea Latte (discount),mon nuoc v pure matcha tea latte discount,Trà
Extra Whipped Cream,extra whipped cream,Trà
Extra Caramel Sauce,extra caramel sauce,Trà
Tra gung,tra gung,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Tea+ O Long Truyen Thong Chai 450ml,tra tea+ o long truyen thong chai,Trà
Extra Pure Matcha,extra pure matcha,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Vaxigrip Tetra 0.5ml (01/05/2025),vaxigrip tetra 01/05/2025,Trà
Tra nhan lai (L),tra nhan lai l,Trà
Tra Tac,trà tắc,Trà
Tra Thach Vai L,tra thach vai l,Trà
Matcha Latte Macchiato (M),matcha latte macchiato m,Trà
MATCHA LATTE MACCHIATO (M),matcha latte macchiato m,Trà
Tra Tea Huong Long Truyen Thong Chai 450ml,tra tea huong long truyen thong chai,Trà
Tra Dao Cam Sa,tra dao cam sa,Trà
Tra bi daoWonder pet 440ml,tra bi daowonder pet,Trà
Iki Matcha Latte (S),iki matcha latte s,Trà
Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Tra Thach Dao M,tra thach dao m,Trà
G Pure Matcha Tea Latte,g pure matcha tea latte,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Nuoc Extra Vanilla,nuoc extra vanilla,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Extra Caramel Sauce,extra caramel sauce,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Tra Sen Vang_CN L (NWC_AFF_Buy2LgetS),tra sen vang_cn l nwc_aff_buy2lgets,Trà
Freeze Tra Xanh S (laysau),freeze trà xanh s laysau,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Tra Trai Cay Nhiet Doi,tra trai cay nhiet doi,Trà
Tra Vai La Nep,tra vai la nep,Trà
Iki Matcha Tau Hu (S),iki matcha tau hu s,Trà
Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Trà
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Tra Thach Vai M,tra thach vai m,Trà
Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Trà
Hong Tra Chanh Mat Ong (L),hong tra chanh mat ong l,Trà
LUC TRA MAT ONG (L) + Thach pho mai la dua,luc tra mat ong l + thach pho mai la dua,Trà
Tra Dau,tra dau,Trà
Tearoma_Tra Tac Mat Ong Hoa Tan (14 x 5g),tearoma_tra tac mat ong hoa tan 14 x 5g,Trà
Tea+ Tra O Long vi chanh Plus 1L T12,tea+ tra o long vi chanh plus t12,Trà
Tea+ Tra O Long chai 1L T12,tea+ tra o long chai t12,Trà
Mojito Mango & Matcha Tonic,mojito mango & matcha tonic,Trà
Banh Choco Tra Xanh 50g,banh choco trà xanh 50g,Trà
Tra Vai Lai (M),tra vai lai m,Trà
Trà Lài Mãng Cầu M,trà lài mãng cầu m,Trà
Trà Lài Nhãn(M),trà lài nhãn m,Trà
Trà Lài Atiso (M),trà lài atiso m,Trà
TRA OOLONG CHANH TEA+ 1L^1CH,tra oolong chanh tea+ 1ch,Trà
Hong Tra Tac XL Khong Lo,hong trà tắc xl khong lo,Trà
trà oolong tea+ pet 350ml/320ml,trà oolong tea+ pet /,Trà
tra oolong tea+ pet 350ml/320ml,tra oolong tea+ pet /,Trà
Tra Sen Vang Dua M,tra sen vang dua m,Trà
Tra Thach Dao M,tra thach dao m,Trà
Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Trà
Trà Nhài sữa,trà nhài sữa,Trà
banh xop ong Jojo vi matcha 125g/100g,banh xop ong jojo vi matcha 125g/100g,Trà
tra bi dao wonderfarm chai 440ml,tra bi dao wonderfarm chai,Trà
tra mat ong boncha vi tac chai 450ml,tra mat ong boncha vi tac chai,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
New Trà tac XL,new trà tac xl,Trà
Matcha Latte Phô Mai Mặn Biển (L),matcha latte phô mai mặn biển l,Trà
Tra Vai (L),tra vai l,Trà
Trà Vải (L),trà vải l,Trà
lổng Trà Đào (L),lổng trà đào l,Trà
Trà Vải Sen (M),trà vải sen m,Trà
lổng Trà Đào Sữa Thạch Konjac (L),lổng trà đào sữa thạch konjac l,Trà
Extra Foam milk,extra foam milk,Trà
Hong Tra Kem Tuoi,hong tra kem tuoi,Trà
Tra Xanh Hoa Nhai,trà xanh hoa nhai,Trà
Tra O Long Bi Dao,tra o long bi dao,Trà
Trà Oolong Nướng Sữa (L),trà oolong nướng sữa l,Trà
Tra huong lai tui loc 2gx25goix20 hop,tra huong lai tui loc 2gx25goix20 hop,Trà
Tra huong dao tui loc 2gx25goix20 hop,tra huong dao tui loc 2gx25goix20 hop,Trà
Tra Lucky Tea (L),tra lucky tea l,Trà
Tra Vai Lai (L),tra vai lai l,Trà
Tra Wonderfarm Bi Dao Chai 440ml,tra wonderfarm bi dao chai,Trà
Hồng Trà Vani Macchiato,hồng trà vani macchiato,Trà
Trà Đá,trà đá,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Extra KemDi,extra kemdi,Trà
Tra Sen Vang_CN L (Dukeing),tra sen vang_cn l dukeing,Trà
Tra Thach Dao L,tra thach dao l,Trà
Tra Xanh Dau Do L,trà xanh dau do l,Trà
Extra Whipping Cream,extra whipping cream,Trà
Tra Xoai (M),tra xoai m,Trà
Hong tra chanh(Khau vi -. Binh thuong),hong tra chanh khau vi - binh thuong,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Extra Classic Syrup,extra classic syrup,Trà
HONG TRA TIRAMISU OVALTINE L,hong tra tiramisu ovaltine l,Trà
TEA+ Tra O Long Xanh 450ml/1 Chai,tea+ tra o long xanh /,Trà
TEA+ Tra O Long Chanh 450ml/1 Chai,tea+ tra o long chanh /,Trà
TEA+ Tra O Long Dao 450ml/1 Chai,tea+ tra o long dao /,Trà
ATABLE Banh Su Dai Tra Xanh 140g,atable banh su dai trà xanh 140g,Trà
trà tea+ oolong chai 1l,trà tea+ oolong chai,Trà
Tra da (Ca),tra da ca,Trà
MATCHA MOCHI NEP LANH L,matcha mochi nep lanh l,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
T3 TEA + Plus Tra o long,t3 tea + plus tra o long,Trà
T3. Trà Ô long Tea plus 45,t3 trà ô long tea plus 45,Trà
T3. Trà Ô Long đào trái cây,t3 trà ô long đào trái cây,Trà
Tra Dau tay 1000ml,tra dau tay,Trà
Tra den macchiato (Vua),tra den macchiato vua,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Ngoc Trai Dau Tam M,tra ngoc trai dau tam m,Trà
Tra O long Tea plus 45,tra o long tea plus 45,Trà
Tra O long dao trai ca,tra o long dao trai ca,Trà
Sua tuoi matcha tran chau duong den,sữa tươi matcha tran chau duong den,Trà
trà tắc,trà tắc,Trà
tra tac,trà tắc,Trà
Tra Tac,trà tắc,Trà
Matcha Latte da,matcha latte da,Trà
Tra O Long Creama M,tra o long creama m,Trà
Matcha Latte sua gau (size L),matcha latte sua gau size l,Trà
Trà lựu đỏ nha đam (M),trà lựu đỏ nha đam m,Trà
Trà Xích Tiêu Đậu (Đậu Đỏ Rang) - 500gr (Túi),trà xích tiêu đậu đậu đỏ rang - 500gr túi,Trà
Tra Olong chanh TEA+ pet 1L,tra oolong chanh tea+ pet,Trà
Tra bi daowonder pet 440ml,tra bi daowonder pet,Trà
Tra tia to HSV OCOP hop 30x2g,tra tia to hsv ocop hop 30x2g,Trà
Trà Ô Long Mộc (Lớn 1000cc),trà ô long mộc lớn 1000cc,Trà
Tra O Long Chanh 450ml,tra o long chanh,Trà
Tra O Long 450ml/1 Chai,tra o long /,Trà
Tra O Long Dao 450ml/1 Chai,tra o long dao /,Trà
TRÀ XOÀI SHAN TUYẾT (có sẵn topping) - Nóng,trà xoài shan tuyết có sẵn topping - nóng,Trà
Tra Dao Hong Dai (L),tra dao hong dai l,Trà
Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Trà
Tra oi hong kim quat L,tra oi hong kim quat l,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
MATCHA LATTE - Đa Rieng,matcha latte - đa rieng,Trà
Tang Tra Olong Hat Sen,tang tra oolong hat sen,Trà
Tra thom dac,tra thom dac,Trà
Tra Thom Dac,tra thom dac,Trà
Trà thơm đắc,trà thơm đắc,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Trà matcha (Size L),trà matcha size l,Trà
Tra Sen Vang.D/N L,tra sen vang d/n l,Trà
Extra KemD,extra kemd,Trà
Tra Mo Oi Hong,tra mo oi hong,Trà
Freeze Tra Xanh L(ex),freeze trà xanh l ex,Trà
Tra xi muoi,tra xi muoi,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra chanh,tra chanh,Trà
NOKCHAWON Tra Dao 170ml/1 Tui,nokchawon tra dao /1 tui,Trà
Tra Xoai Kem Chesse,tra xoai kem chesse,Trà
Matcha Kem Man,matcha kem man,Trà
Tra Thach Dao M,tra thach dao m,Trà
KEM OC QUE - Vi Matcha,kem oc que - vi matcha,Trà
MATCHA CHUBU SIZE L,matcha chubu size l,Trà
Tra thai xanh,tra thai xanh,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Extra Foam milk,extra foam milk,Trà
Tra Chanh Gia Tay S,tra chanh gia tay s,Trà
Tra Mang Cau S,tra mang cau s,Trà
Tra Dau Tuoi S,tra dau tuoi s,Trà
Tra Thanh Dao S,tra thanh dao s,Trà
Tra Xanh Dua Luoi (L),trà xanh dua luoi l,Trà
Tra nuoi hong,tra nuoi hong,Trà
Luc tra Oolong vai,luc tra oolong vai,Trà
Tra xanh Nhat,trà xanh nhat,Trà
Tra la nha dam chanh day,tra la nha dam chanh day,Trà
TEA+ Tra O Long 450ml/1 Chai,tea+ tra o long /,Trà
TEA+ Tra O Long Dao 450ml/1 Chai,tea+ tra o long dao /,Trà
Tra Ba Tuoc Luu Do (M),tra ba tuoc luu do m,Trà
Trà Bá Tước Lựu Đỏ (M),trà bá tước lựu đỏ m,Trà
Iced Pure Matcha Tea Latte,iced pure matcha tea latte,Trà
Extra Pure Matcha,extra pure matcha,Trà
PhaTea Tra Chanh 35oz/1 Ly,phatea tra chanh 35oz/,Trà
HỒNG TRÀ ASSAM (SIZE XL),hồng trà assam size xl,Trà
HỒNG TRÀ TẮC BÍ ĐAO (XL),hồng trà tắc bí đao xl,Trà
TRÀ XOÀI PHÔ MAI ĐÁY HỒNG (SIZE L) - HẠT THỦY TINH CỦ NĂNG,trà xoài phô mai đáy hồng size l - hạt thủy tinh củ năng,Trà
Trà lá nếp nhà đam,trà lá nếp nhà đam,Trà
SB TRA DA,sb tra da,Trà
Trà Bí Đao 700ml,trà bí đao,Trà
New Tra tac XL,new trà tắc xl,Trà
Tra Xanh Gong Cha (L),trà xanh gong cha l,Trà
Tra Xanh Gong Cha (L),trà xanh gong cha l,Trà
Tra Vai (L),tra vai l,Trà
Tra Ba Tuoc Luu Do (L),tra ba tuoc luu do l,Trà
Tra Ba Tuoc Luu Do (M),tra ba tuoc luu do m,Trà
Trà Bá Tước Lựu Đỏ (M),trà bá tước lựu đỏ m,Trà
Trà Bá Tước Lựu Đỏ (L),trà bá tước lựu đỏ l,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Tra Vai (L),tra vai l,Trà
BONCHA Tra Mat Ong Vi Dao 450ml/1 Chai,boncha tra mat ong vi dao /,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Tra Ngoc Trai Dau Tam L (ktc),tra ngoc trai dau tam l ktc,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Trà đào đào,trà đào đào,Trà
Tra oi hong kim quat M,tra oi hong kim quat m,Trà
Extra Pure Matcha Od,extra pure matcha od,Trà
Tra Thanh Dao M,tra thanh dao m,Trà
Tra Oolong Nuong Sua (L),tra oolong nuong sua l,Trà
Trà Táo Xanh (M),trà táo xanh m,Trà
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Thach Dao Nong L,tra thach dao nong l,Trà
Tra Cam Hat Chia Tran Chau Khong Lo,tra cam hat chia tran chau khong lo,Trà
Tra Tac Nha Bay Size L,trà tắc nha bay size l,Trà
Hong Tra Tran Chau,hong tra tran chau,Trà
Tra thom dac,tra thom dac,Trà
Tra Thom Dac,tra thom dac,Trà
Trà Vải Mỹ Nhân (L),trà vải mỹ nhân l,Trà
Tra c2 vi dua luoi bac ha 500ml (chai),tra c2 vi dua luoi bac ha chai,Trà
Tra Thach Vai L,tra thach vai l,Trà
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Hong Tra Dai Loan (Lon 1000cc) + Tran chau khoai mon x 1 + .70% duong x 1 + Khach VIP 3K (-),hong tra dai loan lon 1000cc + tran chau khoai mon x 1 + 70 duong x 1 + khach vip 3k -,Trà
Tra tac,trà tắc,Trà
Tra Cam Thao Moc,tra cam thao moc,Trà
Tra Dau Oi Hong,tra dau oi hong,Trà
Tra Thai Xanh,tra thai xanh,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Freeze Tra Xanh S,freeze trà xanh s,Trà
Special Menu Matcha Latte,special menu matcha latte,Trà
FTG Tra dao sua 250ml x Lon,ftg tra dao sua x lon,Trà
C2 tra xanh huong chanh 455ml x chai,c2 trà xanh huong chanh x chai,Trà
HNTra tac M x Ly,hntra tac m x ly,Trà
Tra xoai Tu Pham(M),tra xoai tu pham m,Trà
Tra Xanh Dau Do M,trà xanh dau do m,Trà
Tra Sen Vang_CN S,tra sen vang_cn s,Trà
Hong Tra Dai Loan - 台灣紅茶 (Lon 1000cc),hong tra dai loan - 台灣紅茶 lon 1000cc,Trà
Hong Tra Vai Thieu - 荔枝紅茶 (Vua 700cc),hong tra vai thieu - 荔枝紅茶 vua 700cc,Trà
Tra Mang Cau,tra mang cau,Trà
Tra Kiwi Dua Luoi,tra kiwi dua luoi,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Gung Thao Moc Duong Nau,tra gung thao moc duong nau,Trà
TRA DAU RUNG HOA MOC,tra dau rung hoa moc,Trà
Tra Den Size L + Tran Chau Mini,tra den size l + tran chau mini,Trà
Tra atiso tid Vinamilk thgLl,tra atiso tid vinamilk thgll,Trà
Tra Xanh Dau Do S,trà xanh dau do s,Trà
Tra Sen Vang Khoai Mon M,tra sen vang khoai mon m,Trà
trà tea+ oolong chai 1l,trà tea+ oolong chai,Trà
Trà dâu tây,trà dâu tây,Trà
Trà chanh trắng,trà chanh trắng,Trà
Trà xanh kiwi,trà xanh kiwi,Trà
Tra Oolong Nuong Sua (M),tra oolong nuong sua m,Trà
Extra Asian Dolce Sauce,extra asian dolce sauce,Trà
Tra Sen Vang Kem La Dua,tra sen vang kem la dua,Trà
Tra Thach Dao M,tra thach dao m,Trà
TEA365 Tra Huong Dao 500ml/1 Chai,tea365 tra huong dao /,Trà
Trà Chanh Dây Bưởi Hồng,trà chanh dây bưởi hồng,Trà
PhaTea Tra Tac Thai Xanh 16oz,phatea trà tắc thai xanh 16oz,Trà
Tra Thanh Dao M,tra thanh dao m,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Socola Kikat tra xanh 2F 17g*48,socola kikat trà xanh 2f 17g 48,Trà
Tra Thach Vai L,tra thach vai l,Trà
Tra Sen Vang_CN M,tra sen vang_cn m,Trà
HONG TRA (M),hong tra m,Trà
HONG TRA HONGKONG (M),hong tra hongkong m,Trà
Hong Tra (M),hong tra m,Trà
Hong Tra Hong Kong (M),hong tra hong kong m,Trà
Tra Xanh Chanh,trà xanh chanh,Trà
Tra Sen Vang_CN L,tra sen vang_cn l,Trà
Vien Tra Lau Cam,vien tra lau cam,Trà
O Long Nhai Sua - Tra SIZE LAAA - 0% duong & 30% da them topping tra dac,o long nhai sua - tra size laaa - 0 duong & 30 da them topping tra dac,Trà
O Long Nhai Sua - Tra SIZE LAAA - 30% duong,o long nhai sua - tra size laaa - 30 duong,Trà
Tra Thanh Dao M,tra thanh dao m,Trà
Trà Nhãn Lài (L),trà nhãn lài l,Trà
Trà Vải Lài (L),trà vải lài l,Trà
TRA TAC THAI DO 1000,trà tắc thai do 1000,Trà
Tra Lucky Tea (M),tra lucky tea m,Trà
Tra Thanh Dao L,tra thanh dao l,Trà
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Tra Oi Ruby (700ml),tra oi ruby,Trà
Tra Dua Luoi Nhiet Doi (700ml),tra dua luoi nhiet doi,Trà
Tra Thanh Dao M,tra thanh dao m,Trà
Freeze Tra Xanh L,freeze trà xanh l,Trà
Tra Sen Vang_CN S,tra sen vang_cn s,Trà
SW TRA XANH 600G,sw trà xanh 600g,Trà
Tra thom dac,tra thom dac,Trà
